,symbol,exchange,name,date,type,iexId,region,currency,isEnabled,figi,cik
8264,VDC,PSE,Vanguard Consumer Staples ETF,2020-03-28,et,IEX_514736504E332D52,US,USD,True,BBG000HWRGK3,
8265,VDE,PSE,Vanguard Energy ETF,2020-03-28,et,IEX_4856585136522D52,US,USD,True,BBG000HTG205,
8266,VEA,PSE,Vanguard FTSE Developed Markets ETF,2020-03-28,et,IEX_433159334D462D52,US,USD,True,BBG000QVFB47,
8267,VEC,NYS,Vectrus Inc,2020-03-28,cs,IEX_4733394439372D52,US,USD,True,BBG005PG80K4,1601548
8268,VECO,NAS,Veeco Instruments Inc.,2020-03-28,cs,IEX_4D3838444D4A2D52,US,USD,True,BBG000BDCB28,103145
8269,VEDL,NYS,Vedanta Limited Sponsored ADR,2020-03-28,ad,IEX_52504D5A56372D52,US,USD,True,BBG0056HFZV6,1370431
8270,VEEV,NYS,Veeva Systems Inc Class A,2020-03-28,cs,IEX_53353837394D2D52,US,USD,True,BBG001CGB489,1393052
8271,VEGA,PSE,AdvisorShares STAR Global Buy-Write ETF,2020-03-28,et,IEX_4843593743572D52,US,USD,True,BBG003D085R9,
8272,VEGI,PSE,iShares MSCI Global Agriculture Producers ETF,2020-03-28,et,IEX_5632424B59342D52,US,USD,True,BBG002GKQWJ4,
8273,VEGN,PSE,US Vegan Climate ETF,2020-03-28,et,IEX_4C4D58364B582D52,US,USD,True,BBG00Q6L3CX3,
8274,VEL,NYS,Velocity Financial Inc.,2020-03-28,cs,IEX_4B4E4B5146572D52,US,USD,True,BBG00QLF1GT7,
8275,VEON,NAS,VEON Ltd. Sponsored ADR,2020-03-28,ad,IEX_57423936384C2D52,US,USD,True,BBG000QCW561,1468091
8276,VER,NYS,VEREIT Inc. Class A,2020-03-28,cs,IEX_504B435051362D52,US,USD,True,BBG001J4J8T9,1507385
8277,VER-F,NYS,VEREIT Inc 6 7/10 % Cum Red Pfd Shs Series F,2020-03-28,ps,IEX_5437344432322D52,US,USD,True,,
8278,VERB,NAS,Verb Technology Company Inc.,2020-03-28,cs,IEX_4B594C344D432D52,US,USD,True,BBG004DZSW71,1566610
8279,VERBW,NAS,Verb Technology Company Inc Warrant 2019-13.03.24 on Verb Technology,2020-03-28,wt,IEX_51584B4235582D52,US,USD,True,BBG00NTJTWF8,
8280,VERI,NAS,Veritone Inc.,2020-03-28,cs,IEX_4647575936542D52,US,USD,True,BBG007NJLS39,1615165
8281,VERO,NAS,Venus Concept Inc,2020-03-28,cs,IEX_564D4B4A5A582D52,US,USD,True,BBG001YK8KJ2,
8282,VERT=,NYS,Vertiv Holdings Co. Units Cons of 1 Sh A + 1/3 Wt 12.06.23,2020-03-28,ut,IEX_50504E3359342D52,US,USD,True,BBG00KY7LVB8,
8283,VERU,NAS,Veru Inc,2020-03-28,cs,IEX_4D51323238572D52,US,USD,True,BBG000G12J78,863894
8284,VERY,NAS,Vericity Inc.,2020-03-28,cs,IEX_5832503239442D52,US,USD,True,BBG00PC36S42,1575434
8285,VET,NYS,Vermilion Energy Inc.,2020-03-28,cs,IEX_56473242514A2D52,US,USD,True,BBG000PL3C78,1293135
8286,VETS,NAS,Pacer Military Times Best Employers ETF,2020-03-28,et,IEX_4E58504B4C342D52,US,USD,True,BBG00KK08FR1,1331931
8287,VEU,PSE,Vanguard FTSE All-World ex-US Index Fund,2020-03-28,et,IEX_464C4B3138392D52,US,USD,True,BBG000HMNZV5,
8288,VFC,NYS,V.F. Corporation,2020-03-28,cs,IEX_4E5637394D312D52,US,USD,True,BBG000BWCKB6,103379
8289,VFF,NAS,Village Farms International Inc.,2020-03-28,cs,IEX_4C524A5046542D52,US,USD,True,BBG000TW2J94,1584549
8290,VFH,PSE,Vanguard Financials ETF,2020-03-28,et,IEX_57344B3039372D52,US,USD,True,BBG000HSSXW1,
8291,VFL,ASE,Delaware Investments National Municipal Income Fund,2020-03-28,cef,IEX_4A39424631572D52,US,USD,True,BBG000BH20J6,
8292,VFLQ,BATS,Vanguard U.S. Liquidity Factor ETF,2020-03-28,et,IEX_5648374B42312D52,US,USD,True,BBG00K269Q75,
8293,VFMF,BATS,Vanguard U.S. Multifactor ETF,2020-03-28,et,IEX_4357364E46352D52,US,USD,True,BBG00K26C0L2,
8294,VFMO,BATS,Vanguard U.S. Momentum Factor ETF,2020-03-28,et,IEX_42335135354D2D52,US,USD,True,BBG00K26BFK1,
8295,VFMV,BATS,Vanguard U.S. Minimum Volatility ETF,2020-03-28,et,IEX_524B445158472D52,US,USD,True,BBG00K26BWT5,
8296,VFQY,BATS,Vanguard U.S. Quality Factor ETF,2020-03-28,et,IEX_4C58364D44432D52,US,USD,True,BBG00K269MY4,
8297,VFVA,BATS,Vanguard U.S. Value Factor ETF,2020-03-28,et,IEX_4748595753482D52,US,USD,True,BBG00K26B596,
8298,VG,NAS,Vonage Holdings Corp.,2020-03-28,cs,IEX_473130304A4D2D52,US,USD,True,BBG000BRB5D9,1272830
8299,VGFO,PSE,Virtus WMC Global Factor Opportunities ETF,2020-03-28,et,IEX_4E54354850582D52,US,USD,True,BBG00HY5VYY7,
8300,VGI,NYS,Virtus Investment Partners Inc. Virtus Global Multi-Sector Income Fund,2020-03-28,cef,IEX_5131393451362D52,US,USD,True,BBG002293GD0,
8301,VGIT,NAS,Vanguard Intermediate-Term Treasury ETF,2020-03-28,et,IEX_4751505252332D52,US,USD,True,BBG000PX0963,
8302,VGK,PSE,Vanguard FTSE Europe ETF,2020-03-28,et,IEX_4447394442572D52,US,USD,True,BBG000HT8SM3,
8303,VGLT,NAS,Vanguard Long-Term Treasury ETF,2020-03-28,et,IEX_48395658544D2D52,US,USD,True,BBG000PX0M82,
8304,VGM,NYS,Invesco Trust for Investment Grade Municipals,2020-03-28,cef,IEX_484A4C4439342D52,US,USD,True,BBG000CQLM15,
8305,VGR,NYS,Vector Group Ltd.,2020-03-28,cs,IEX_52344D4242582D52,US,USD,True,BBG000CXKKZ8,59440
8306,VGSH,NAS,Vanguard Short-Term Treasury ETF,2020-03-28,et,IEX_424D4A4D35482D52,US,USD,True,BBG000PWZXV6,
8307,VGT,PSE,Vanguard Information Technology ETF,2020-03-28,et,IEX_5839574247382D52,US,USD,True,BBG000HSZQ76,
8308,VGZ,ASE,Vista Gold Corp.,2020-03-28,cs,IEX_57464D504A4C2D52,US,USD,True,BBG000F2BG19,783324
8309,VHC,ASE,VirnetX Holding Corporation,2020-03-28,cs,IEX_50484A4B524C2D52,US,USD,True,BBG000BP25X1,1082324
8310,VHI,NYS,Valhi Inc.,2020-03-28,cs,IEX_5850364258502D52,US,USD,True,BBG000BWCZY8,59255
8311,VHT,PSE,Vanguard Health Care ETF,2020-03-28,et,IEX_524D4B3054342D52,US,USD,True,BBG000HWNSD9,
8312,VIAC,NAS,ViacomCBS Inc. Class B,2020-03-28,cs,IEX_4B36525736332D52,US,USD,True,BBG000C496P7,1114529
8313,VIACA,NAS,ViacomCBS Inc. Class A,2020-03-28,cs,IEX_5242435758482D52,US,USD,True,BBG000BWDFD4,
8314,VIAV,NAS,Viavi Solutions Inc,2020-03-28,cs,IEX_4B3759544E532D52,US,USD,True,BBG000BP7JB0,912093
8315,VICI,NYS,VICI Properties Inc,2020-03-28,cs,IEX_5851463858592D52,US,USD,True,BBG00HVVB499,1705696
8316,VICR,NAS,Vicor Corporation,2020-03-28,cs,IEX_545A36574A442D52,US,USD,True,BBG000C3VHF1,751978
8317,VIDI,PSE,Vident International Equity Fund,2020-03-28,et,IEX_4235463934332D52,US,USD,True,BBG005HJNZD1,848135
8318,VIE,NAS,Viela Bio Inc.,2020-03-28,cs,IEX_4D54385946382D52,US,USD,True,BBG00K6P5XM1,
8319,VIG,PSE,Vanguard Dividend Appreciation ETF,2020-03-28,et,IEX_5032344254582D52,US,USD,True,BBG000P5G869,
8320,VIGI,NAS,Vanguard International Dividend Appreciation ETF,2020-03-28,et,IEX_4C57515433462D52,US,USD,True,BBG00C863MR0,
8321,VIIX,NAS,VelocityShares VIX Short-Term ETN,2020-03-28,et,IEX_5657524E32562D52,US,USD,True,BBG001964C58,1159510
8322,VIOG,PSE,Vanguard S&P Small-Cap 600 Growth ETF,2020-03-28,et,IEX_4444324C37462D52,US,USD,True,BBG0015VYVY0,
8323,VIOO,PSE,Vanguard S&P Small-Cap 600 ETF,2020-03-28,et,IEX_4A48375154312D52,US,USD,True,BBG0015VYV43,
8324,VIOT,NAS,Viomi Technology Co. Ltd. Sponsored ADR Class A,2020-03-28,ad,IEX_53574B465A502D52,US,USD,True,BBG00LVBQNW0,1742770
8325,VIOV,PSE,Vanguard S&P Small-Cap 600 Value ETF,2020-03-28,et,IEX_445A375239592D52,US,USD,True,BBG0015VYWQ7,
8326,VIPS,NYS,Vipshop Holdings Ltd Sponsored ADR,2020-03-28,ad,IEX_4348393331542D52,US,USD,True,BBG002NLDLV8,1529192
8327,VIR,NAS,Vir Biotechnology Inc.,2020-03-28,cs,IEX_4A4B44344C482D52,US,USD,True,BBG00H2QQ8T5,
8328,VIRC,NAS,Virco Mfg. Corporation,2020-03-28,cs,IEX_5159594352532D52,US,USD,True,BBG000BWG2F8,751365
8329,VIRT,NAS,Virtu Financial Inc. Class A,2020-03-28,cs,IEX_4E32564750392D52,US,USD,True,BBG0064N2T78,1592386
8330,VIS,PSE,Vanguard Industrials ETF,2020-03-28,et,IEX_44425851514E2D52,US,USD,True,BBG000HX9TN0,
8331,VISL,NAS,Vislink Technologies Inc.,2020-03-28,cs,IEX_4D374D3738512D52,US,USD,True,BBG001WQRP45,1565228
8332,VIST,NYS,Vista Oil & Gas S.A.B. de C.V. Sponsored ADR Class A,2020-03-28,ad,IEX_4E545A334E302D52,US,USD,True,BBG00PMMBQS1,1762506
8333,VIV,NYS,Telefonica Brasil S.A. Sponsored ADR Pfd,2020-03-28,ad,IEX_5046393338442D52,US,USD,True,BBG000BBTCW9,1066119
8334,VIVE,NAS,Viveve Medical Inc,2020-03-28,cs,IEX_4E4752534B442D52,US,USD,True,BBG000CD9K76,879682
8335,VIVO,NAS,Meridian Bioscience Inc.,2020-03-28,cs,IEX_4D48324C44512D52,US,USD,True,BBG000JK9W13,794172
8336,VIXM,PSE,ProShares VIX Mid-Term Futures ETF,2020-03-28,et,IEX_4E4D524852512D52,US,USD,True,BBG001CSFNT4,
8337,VIXY,PSE,ProShares VIX Short-Term Futures ETF,2020-03-28,et,IEX_5351584E42422D52,US,USD,True,BBG001CSFMQ9,
8338,VJET,NYS,voxeljet AG Sponsored ADR,2020-03-28,ad,IEX_5733333151362D52,US,USD,True,BBG005915XN3,1582581
8339,VKI,ASE,Invesco Advantage Municipal Income Trust II,2020-03-28,cef,IEX_5034364835332D52,US,USD,True,BBG000BKYYD6,
8340,VKQ,NYS,Invesco Municipal Trust,2020-03-28,cef,IEX_544D5A364E382D52,US,USD,True,BBG000BG4S05,877463
8341,VKTX,NAS,Viking Therapeutics Inc.,2020-03-28,cs,IEX_4A30424D5A572D52,US,USD,True,BBG006LGV869,1607678
8342,VKTXW,NAS,Viking Therapeutics Inc Warrants 2016- On Shs,2020-03-28,wt,IEX_5746354D42302D52,US,USD,True,BBG00CMXQHS0,
8343,VLGEA,NAS,Village Super Market Inc. Class A,2020-03-28,cs,IEX_4E4B345452572D52,US,USD,True,BBG000BWGK40,103595
8344,VLO,NYS,Valero Energy Corporation,2020-03-28,cs,IEX_48325650434D2D52,US,USD,True,BBG000BBGGQ1,1035002
8345,VLRS,NYS,Controladora Vuela Compania de Aviacion SAB de CV ADR Class A,2020-03-28,ad,IEX_514B3759464C2D52,US,USD,True,BBG004NZ9HL8,1520504
8346,VLT,NYS,Invesco High Income Trust II,2020-03-28,cef,IEX_4E4E44584B522D52,US,USD,True,BBG000BBHLV3,
8347,VLU,PSE,SPDR S&P 1500 Value Tilt ETF,2020-03-28,et,IEX_524C384D56422D52,US,USD,True,BBG003HBVSB2,
8348,VLUE,BATS,iShares Edge MSCI USA Value Factor ETF,2020-03-28,et,IEX_4439354639562D52,US,USD,True,BBG004FPWG26,
8349,VLY,NAS,Valley National Bancorp,2020-03-28,cs,IEX_5430504C57462D52,US,USD,True,BBG000D4YTR6,714310
8350,VLYPO,NAS,Valley National Bancorp Non-Cum Perp Red Pfd Registered Shs Series B,2020-03-28,ps,IEX_4D42515A42312D52,US,USD,True,,
8351,VLYPP,NAS,Valley National Bancorp Non-Cum Perp Pfd Shs Series A,2020-03-28,ps,IEX_56433656465A2D52,US,USD,True,,
8352,VMBS,NAS,Vanguard Mortgage-Backed Securities ETF,2020-03-28,et,IEX_4444313346312D52,US,USD,True,BBG000PX1043,
8353,VMC,NYS,Vulcan Materials Company,2020-03-28,cs,IEX_4D51305933542D52,US,USD,True,BBG000BWGYF8,1396009
8354,VMD,NAS,Viemed Healthcare Inc,2020-03-28,cs,IEX_4A353246574B2D52,US,USD,True,BBG00JNKPJ36,1729149
8355,VMI,NYS,Valmont Industries Inc.,2020-03-28,cs,IEX_544D54594A382D52,US,USD,True,BBG000BWB7V4,102729
8356,VMM,ASE,Delaware Investments Minnesota Municipal Income Fund II Inc,2020-03-28,cef,IEX_535357504D482D52,US,USD,True,BBG000BH2HL6,
8357,VMO,NYS,Invesco Municipal Opportunity Trust,2020-03-28,cef,IEX_5731334B38422D52,US,USD,True,BBG000CT8BC6,
8358,VMOT,BATS,Alpha Architect Value Momentum Trend ETF,2020-03-28,et,IEX_524B334436542D52,US,USD,True,BBG00GM1DQV1,
8359,VMW,NYS,VMware Inc. Class A,2020-03-28,cs,IEX_4436343138372D52,US,USD,True,BBG000BC9938,1124610
8360,VNCE,NYS,Vince Holding Corp.,2020-03-28,cs,IEX_4E56595756442D52,US,USD,True,BBG005BPGN11,1579157
8361,VNDA,NAS,Vanda Pharmaceuticals Inc.,2020-03-28,cs,IEX_42485A5958472D52,US,USD,True,BBG000HT5MG6,1347178
8362,VNE,NYS,Veoneer Inc.,2020-03-28,cs,IEX_424A373335542D52,US,USD,True,BBG00K4MPP27,1733186
8363,VNET,NAS,21Vianet Group Inc. Sponsored ADR Class A,2020-03-28,ad,IEX_4430593547382D52,US,USD,True,BBG001M32Y18,1508475
8364,VNLA,PSE,Janus Henderson Short Duration Income ETF,2020-03-28,et,IEX_4744384B52362D52,US,USD,True,BBG00F7XD804,
8365,VNM,BATS,VanEck Vectors Vietnam ETF,2020-03-28,et,IEX_5156534A38322D52,US,USD,True,BBG000NWYK65,
8366,VNO,NYS,Vornado Realty Trust,2020-03-28,cs,IEX_52444B434C542D52,US,USD,True,BBG000BWHD54,899689
8367,VNO-K,NYS,Vornado Realty Trust 5.7% Cum Red Pfd Shs Series K,2020-03-28,ps,IEX_42514A5250532D52,US,USD,True,,
8368,VNO-L,NYS,Vornado Realty Trust 5.4 % Cum Red Pfd Series L,2020-03-28,ps,IEX_52394A474E562D52,US,USD,True,,
8369,VNO-M,NYS,Vornado Realty Trust Cum Perp Red Pfd Registered Shs Series M,2020-03-28,ps,IEX_5352504E4E442D52,US,USD,True,,
8370,VNOM,NAS,Viper Energy Partners LP,2020-03-28,cs,IEX_4E57375134342D52,US,USD,True,BBG006G57XG0,1602065
8371,VNQ,PSE,Vanguard Real Estate ETF,2020-03-28,et,IEX_464A383157502D52,US,USD,True,BBG000Q89NG6,
8372,VNQI,NAS,Vanguard Global ex-U.S. Real Estate ETF,2020-03-28,et,IEX_50313333424E2D52,US,USD,True,BBG001877Z08,
8373,VNRX,ASE,Volitionrx Limited,2020-03-28,cs,IEX_4A5236334C342D52,US,USD,True,BBG000BQWFH2,
8374,VNTR,NYS,Venator Materials PLC,2020-03-28,cs,IEX_4A31445439312D52,US,USD,True,BBG00GNHP3Y0,1705682
8375,VO,PSE,Vanguard Mid-Cap ETF,2020-03-28,et,IEX_4C5A425839312D52,US,USD,True,BBG000HX76S7,
8376,VOC,NYS,VOC Energy Trust,2020-03-28,cs,IEX_4E355A5834432D52,US,USD,True,BBG001CSBBW0,1505413
8377,VOD,NAS,Vodafone Group Plc Sponsored ADR,2020-03-28,ad,IEX_5648334B34522D52,US,USD,True,BBG000C4R6H6,839923
8378,VOE,PSE,Vanguard Mid-Cap Value ETF,2020-03-28,et,IEX_5038563058542D52,US,USD,True,BBG000Q1ZR82,
8379,VOLT,ASE,Volt Information Sciences Inc.,2020-03-28,cs,IEX_5833323654342D52,US,USD,True,BBG000DX6Z26,103872
8380,VONE,NAS,Vanguard Russell 1000 ETF,2020-03-28,et,IEX_4654434243512D52,US,USD,True,BBG0016NBC92,
8381,VONG,NAS,Vanguard Russell 1000 Growth ETF,2020-03-28,et,IEX_47444A4847372D52,US,USD,True,BBG0016LBV85,
8382,VONV,NAS,Vanguard Russell 1000 Value ETF,2020-03-28,et,IEX_4C48504E30562D52,US,USD,True,BBG0016LBYG0,
8383,VOO,PSE,Vanguard S&P 500 ETF,2020-03-28,et,IEX_424D4C325A572D52,US,USD,True,BBG0015VYNT4,
8384,VOOG,PSE,Vanguard S&P 500 Growth ETF,2020-03-28,et,IEX_475152374B482D52,US,USD,True,BBG0015VYPM6,
8385,VOOV,PSE,Vanguard S&P 500 Value ETF,2020-03-28,et,IEX_483958444E302D52,US,USD,True,BBG0015VYQF2,
8386,VOT,PSE,Vanguard Mid-Cap Growth ETF,2020-03-28,et,IEX_5353563044582D52,US,USD,True,BBG000Q1ZB87,
8387,VOX,PSE,Vanguard Communication Services ETF,2020-03-28,et,IEX_4B31383143532D52,US,USD,True,BBG000HTGPJ4,
8388,VOXX,NAS,VOXX International Corporation Class A,2020-03-28,cs,IEX_5051484A4E382D52,US,USD,True,BBG000H83Q11,807707
8389,VOYA,NYS,Voya Financial Inc.,2020-03-28,cs,IEX_5747375434502D52,US,USD,True,BBG000BCWKD6,1535929
8390,VOYA-B,NYS,Voya Financial Inc Depositary Shs Repr 1/40th Rate Reset Non-Cum Pfd Registered Shs Series B,2020-03-28,ps,IEX_5458574C39352D52,US,USD,True,,
8391,VPC,PSE,Virtus Private Credit Strategy ETF,2020-03-28,et,IEX_524B583850352D52,US,USD,True,BBG00N875F15,
8392,VPG,NYS,Vishay Precision Group Inc.,2020-03-28,cs,IEX_54443446524B2D52,US,USD,True,BBG000PRQ0V9,1487952
8393,VPL,PSE,Vanguard FTSE Pacific ETF,2020-03-28,et,IEX_4B344D5130302D52,US,USD,True,BBG000HTCFY3,
8394,VPU,PSE,Vanguard Utilities ETF,2020-03-28,et,IEX_4847425853592D52,US,USD,True,BBG000HX1FV9,
8395,VPV,NYS,Invesco Pennsylvania Value Municipal Income Trust,2020-03-28,cef,IEX_574648484A4E2D52,US,USD,True,BBG000BGHY71,
8396,VQT,BATS,Barclays ETN+ S&P VEQTOR ETN,2020-03-28,et,IEX_4A4A374847582D52,US,USD,True,BBG0015F62X1,
8397,VRA,NAS,Vera Bradley Inc.,2020-03-28,cs,IEX_575050424E572D52,US,USD,True,BBG000R50SY9,1495320
8398,VRAI,PSE,Virtus Real Asset Income ETF,2020-03-28,et,IEX_4C30423658382D52,US,USD,True,BBG00N875LS3,353482
8399,VRAY,NAS,ViewRay Inc.,2020-03-28,cs,IEX_5143334B54442D52,US,USD,True,BBG005XKG722,
8400,VRCA,NAS,Verrica Pharmaceuticals Inc,2020-03-28,cs,IEX_4D4A4E4230332D52,US,USD,True,BBG00L03BYB7,1660334
8401,VREX,NAS,Varex Imaging Corporation,2020-03-28,cs,IEX_5653325647472D52,US,USD,True,BBG00CZNLR47,1681622
8402,VRIG,NAS,Invesco Variable Rate Investment Grade ETF,2020-03-28,et,IEX_464E4A534B532D52,US,USD,True,BBG00DW0G9X2,
8403,VRML,NAS,Vermillion Inc.,2020-03-28,cs,IEX_58474642434C2D52,US,USD,True,BBG000BTYP37,926617
8404,VRNA,NAS,Verona Pharma plc Sponsored ADR,2020-03-28,ad,IEX_4B56335735562D52,US,USD,True,BBG00GD4KBL1,1657312
8405,VRNS,NAS,Varonis Systems Inc.,2020-03-28,cs,IEX_5659584B32302D52,US,USD,True,BBG001Y04TN6,1361113
8406,VRNT,NAS,Verint Systems Inc.,2020-03-28,cs,IEX_4A4C463237362D52,US,USD,True,BBG000BCBYT2,1166388
8407,VRP,PSE,Invesco Variable Rate Preferred ETF,2020-03-28,et,IEX_444B4D484D382D52,US,USD,True,BBG006F9S893,
8408,VRRM,NAS,Verra Mobility Corp. Class A,2020-03-28,cs,IEX_4843303238302D52,US,USD,True,BBG00G4XQ9Z1,1682745
8409,VRS,NYS,Verso Corp Class A,2020-03-28,cs,IEX_50585A4237422D52,US,USD,True,BBG00DBPG7H2,1421182
8410,VRSK,NAS,Verisk Analytics Inc,2020-03-28,cs,IEX_4D36375646592D52,US,USD,True,BBG000BCZL41,1442145
8411,VRSN,NAS,VeriSign Inc.,2020-03-28,cs,IEX_4E42373646472D52,US,USD,True,BBG000BGKHZ3,1014473
8412,VRT,NYS,Vertiv Holdings Co. Class A,2020-03-28,cs,IEX_4B31435743312D52,US,USD,True,BBG00L2B8KW8,
8413,VRT+,NYS,Vertiv Holdings Co. Warrant 2020-12.06.23 on Vertv Holdings-A,2020-03-28,wt,IEX_4B4D4B31464B2D52,US,USD,True,BBG00LJWDZC7,
8414,VRTS,NAS,Virtus Investment Partners Inc.,2020-03-28,cs,IEX_4A4D505842512D52,US,USD,True,BBG000DMFQS2,883237
8415,VRTU,NAS,Virtusa Corporation,2020-03-28,cs,IEX_574D343930542D52,US,USD,True,BBG000QCG7M7,1207074
8416,VRTV,NYS,Veritiv Corp,2020-03-28,cs,IEX_533756434D392D52,US,USD,True,BBG005XZHR97,1599489
8417,VRTX,NAS,Vertex Pharmaceuticals Incorporated,2020-03-28,cs,IEX_4646514E43332D52,US,USD,True,BBG000C1S2X2,875320
8418,VSAT,NAS,ViaSat Inc.,2020-03-28,cs,IEX_4A585236544E2D52,US,USD,True,BBG000HHLBF9,797721
8419,VSDA,NAS,VictoryShares Dividend Accelerator ETF,2020-03-28,et,IEX_4D384437474E2D52,US,USD,True,BBG00GGLYWR3,
8420,VSEC,NAS,VSE Corporation,2020-03-28,cs,IEX_4C4D5A5356502D52,US,USD,True,BBG000BWJYL8,102752
8421,VSGX,BATS,Vanguard ESG International Stock ETF,2020-03-28,et,IEX_575A324B484D2D52,US,USD,True,BBG00M0P2V04,
8422,VSH,NYS,Vishay Intertechnology Inc.,2020-03-28,cs,IEX_4833595A53542D52,US,USD,True,BBG000BWKB81,103730
8423,VSL,PSE,Volshares Large Cap ETF,2020-03-28,et,IEX_46353335524D2D52,US,USD,True,BBG00K5623Z9,1116134
8424,VSLR,NYS,Vivint Solar Inc,2020-03-28,cs,IEX_4259543054502D52,US,USD,True,BBG005XKJLF4,1607716
8425,VSMV,NAS,VictoryShares US Multi-Factor Minimum Volatility ETF,2020-03-28,et,IEX_514C5236384D2D52,US,USD,True,BBG00H0GHPC9,
8426,VSS,PSE,Vanguard FTSE All-World ex-US Small-Cap ETF,2020-03-28,et,IEX_56543658595A2D52,US,USD,True,BBG000D6RYS7,
8427,VST,NYS,Vistra Energy Corp.,2020-03-28,cs,IEX_4B5A4E4C46532D52,US,USD,True,BBG00DXDL6Q1,
8428,VST+A,NYS,Vistra Energy Corp Warrant 2018-02.02.24 on Vistra Energy,2020-03-28,wt,IEX_4657504C4C592D52,US,USD,True,BBG00KJPR6L3,
8429,VSTM,NAS,Verastem Inc.,2020-03-28,cs,IEX_425A4A4733372D52,US,USD,True,BBG001J2LSK5,1526119
8430,VSTO,NYS,Vista Outdoor Inc,2020-03-28,cs,IEX_4E4B395152332D52,US,USD,True,BBG006F8QZK4,1616318
8431,VT,PSE,Vanguard Total World Stock ETF,2020-03-28,et,IEX_484C574D38332D52,US,USD,True,BBG000GM5FZ6,
8432,VTA,NYS,Invesco Dynamic Credit Opportunities Fund,2020-03-28,cef,IEX_4B37544644532D52,US,USD,True,BBG000RKS031,
8433,VTC,NAS,Vanguard Total Corporate Bond ETF,2020-03-28,et,IEX_4C484A3158342D52,US,USD,True,BBG00J5M1KP1,
8434,VTEB,PSE,Vanguard Tax-Exempt Bond ETF,2020-03-28,et,IEX_514C3159514E2D52,US,USD,True,BBG009THVRW2,
8435,VTGN,NAS,VistaGen Therapeutics Inc.,2020-03-28,cs,IEX_4E32433158472D52,US,USD,True,BBG000BB33L9,1411685
8436,VTHR,NAS,Vanguard Russell 3000 ETF,2020-03-28,et,IEX_4D32565433432D52,US,USD,True,BBG0016N8GS6,
8437,VTI,PSE,Vanguard Total Stock Market ETF,2020-03-28,et,IEX_4C374A3342532D52,US,USD,True,BBG000HR9779,
8438,VTIP,NAS,Vanguard Short-Term Inflation-Protected Securities ETF,2020-03-28,et,IEX_4C50425157322D52,US,USD,True,BBG003H12X16,
8439,VTIQ,NAS,VectoIQ Acquisition Corp.,2020-03-28,cs,IEX_56394B4B54302D52,US,USD,True,BBG00L4CWQ45,1731289
8440,VTIQU,NAS,VectoIQ Acquisition Corp. Units Cons of 1 Sh + 3/4 Wt,2020-03-28,ut,IEX_4753313231442D52,US,USD,True,BBG00KP4HH76,
8441,VTIQW,NAS,VectoIQ Acquisition Corp Warrant 2018-16.05.23 on VectoIQ Acqn,2020-03-28,wt,IEX_5451444451482D52,US,USD,True,BBG00L4CWRW2,
8442,VTN,NYS,Invesco Trust For Investment Grade New York Municipals,2020-03-28,cef,IEX_5033354834322D52,US,USD,True,BBG000BDCFR2,
8443,VTNR,NAS,Vertex Energy Inc.,2020-03-28,cs,IEX_4C534E434C432D52,US,USD,True,BBG000BGGXH3,890447
8444,VTR,NYS,Ventas Inc.,2020-03-28,cs,IEX_5448423458322D52,US,USD,True,BBG000FRVHB9,740260
8445,VTSI,NAS,VirTra Inc.,2020-03-28,cs,IEX_5231425757512D52,US,USD,True,BBG000PJ0HS2,1085243
8446,VTV,PSE,Vanguard Value ETF,2020-03-28,et,IEX_4A4D5037595A2D52,US,USD,True,BBG000HWV1X7,
8447,VTVT,NAS,vTv Therapeutics Inc. Class A,2020-03-28,cs,IEX_52534D4E31502D52,US,USD,True,BBG009DT9XJ0,1641489
8448,VTWG,NAS,Vanguard Russell 2000 Growth ETF,2020-03-28,et,IEX_4D50305A35572D52,US,USD,True,BBG0016LDNH1,
8449,VTWO,NAS,Vanguard Russell 2000 ETF,2020-03-28,et,IEX_4E38363438442D52,US,USD,True,BBG0016LDM47,
8450,VTWV,NAS,Vanguard Russell 2000 Value ETF,2020-03-28,et,IEX_5343433856302D52,US,USD,True,BBG0016N87C3,
8451,VUG,PSE,Vanguard Growth ETF,2020-03-28,et,IEX_4359425939562D52,US,USD,True,BBG000HT2CB6,
8452,VUSE,PSE,Vident Core US Equity Fund,2020-03-28,et,IEX_48544A5730312D52,US,USD,True,BBG005VLWTD4,
8453,VUZI,NAS,Vuzix Corporation,2020-03-28,cs,IEX_54304D3337362D52,US,USD,True,BBG000QKVV49,
8454,VV,PSE,Vanguard Large-Cap ETF,2020-03-28,et,IEX_4739304C4D582D52,US,USD,True,BBG000HSZ812,
8455,VVI,NYS,Viad Corp,2020-03-28,cs,IEX_504C5934324E2D52,US,USD,True,BBG000D79DL8,884219
8456,VVNT,NYS,Vivint Smart Home Inc. Class A,2020-03-28,cs,IEX_464834345A4C2D52,US,USD,True,BBG00JF4TTL5,
